Jeux,Discipline,Épreuve,Phase,Genre,Début,Fin,Lieu,Session,latitude,longitude,ville,capacité,Enjeu,Catégorie_First,Catégorie_A,Catégorie_B,Catégorie_C,Catégorie_D,Catégorie_E+,Catégorie_E,Catégorie_First_PFR,Catégorie_A_PFR,Catégorie_B_PFR
Olympiques,Boxe,54kg,1/32 finale combat 2,Femmes,2024-07-27T15:30:00Z,2024-07-27T17:55:00Z,Arena Paris Nord,BOX01,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,54kg,1/32 finale combat 3,Femmes,2024-07-27T15:30:00Z,2024-07-27T17:55:00Z,Arena Paris Nord,BOX01,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,60kg,1/32 finale combat 1,Femmes,2024-07-27T15:30:00Z,2024-07-27T17:55:00Z,Arena Paris Nord,BOX01,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,60kg,1/32 finale combat 2,Femmes,2024-07-27T15:30:00Z,2024-07-27T17:55:00Z,Arena Paris Nord,BOX01,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,60kg,1/32 finale combat 3,Femmes,2024-07-27T15:30:00Z,2024-07-27T17:55:00Z,Arena Paris Nord,BOX01,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,63.5kg,1/32 finale combat 1,Hommes,2024-07-27T15:30:00Z,2024-07-27T17:55:00Z,Arena Paris Nord,BOX01,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,63.5kg,1/32 finale combat 2,Hommes,2024-07-27T15:30:00Z,2024-07-27T17:55:00Z,Arena Paris Nord,BOX01,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,80kg,1/32 finale combat 1,Hommes,2024-07-27T15:30:00Z,2024-07-27T17:55:00Z,Arena Paris Nord,BOX01,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,54kg,1/32 finale combat 4,Femmes,2024-07-27T20:00:00Z,2024-07-27T22:25:00Z,Arena Paris Nord,BOX02,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,54kg,1/32 finale combat 5,Femmes,2024-07-27T20:00:00Z,2024-07-27T22:25:00Z,Arena Paris Nord,BOX02,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,54kg,1/32 finale combat 6,Femmes,2024-07-27T20:00:00Z,2024-07-27T22:25:00Z,Arena Paris Nord,BOX02,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,60kg,1/32 finale combat 4,Femmes,2024-07-27T20:00:00Z,2024-07-27T22:25:00Z,Arena Paris Nord,BOX02,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,60kg,1/32 finale combat 5,Femmes,2024-07-27T20:00:00Z,2024-07-27T22:25:00Z,Arena Paris Nord,BOX02,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,60kg,1/32 finale combat 6,Femmes,2024-07-27T20:00:00Z,2024-07-27T22:25:00Z,Arena Paris Nord,BOX02,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,63.5kg,1/32 finale combat 3,Hommes,2024-07-27T20:00:00Z,2024-07-27T22:25:00Z,Arena Paris Nord,BOX02,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,63.5kg,1/32 finale combat 4,Hommes,2024-07-27T20:00:00Z,2024-07-27T22:25:00Z,Arena Paris Nord,BOX02,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,80kg,1/32 finale combat 2,Hommes,2024-07-27T20:00:00Z,2024-07-27T22:25:00Z,Arena Paris Nord,BOX02,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,57kg,1/32 finale combat 1,Hommes,2024-07-28T11:00:00Z,2024-07-28T13:10:00Z,Arena Paris Nord,BOX03,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,71kg,"1/32 finale, combat 1",Hommes,2024-07-28T11:00:00Z,2024-07-28T13:10:00Z,Arena Paris Nord,BOX03,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,71kg,"1/32 finale, combat 2",Hommes,2024-07-28T11:00:00Z,2024-07-28T13:10:00Z,Arena Paris Nord,BOX03,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,92kg,"1/16 finale, combat 1",Hommes,2024-07-28T11:00:00Z,2024-07-28T13:10:00Z,Arena Paris Nord,BOX03,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,92kg,"1/16 finale, combat 2",Hommes,2024-07-28T11:00:00Z,2024-07-28T13:10:00Z,Arena Paris Nord,BOX03,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,50kg,1/32 finale combat 1,Femmes,2024-07-28T11:00:00Z,2024-07-28T13:10:00Z,Arena Paris Nord,BOX03,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,50kg,1/32 finale combat 2,Femmes,2024-07-28T11:00:00Z,2024-07-28T13:10:00Z,Arena Paris Nord,BOX03,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,66kg,1/32 finale combat 3,Femmes,2024-07-28T11:00:00Z,2024-07-28T13:10:00Z,Arena Paris Nord,BOX03,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,57kg,1/32 finale combat 2,Hommes,2024-07-28T15:30:00Z,2024-07-28T17:40:00Z,Arena Paris Nord,BOX04,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,71kg,"1/32 finale, combat 3",Hommes,2024-07-28T15:30:00Z,2024-07-28T17:40:00Z,Arena Paris Nord,BOX04,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,92kg,"1/16 finale, combat 3",Hommes,2024-07-28T15:30:00Z,2024-07-28T17:40:00Z,Arena Paris Nord,BOX04,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,92kg,"1/16 finale, combat 4",Hommes,2024-07-28T15:30:00Z,2024-07-28T17:40:00Z,Arena Paris Nord,BOX04,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,50kg,1/32 finale combat 3,Femmes,2024-07-28T15:30:00Z,2024-07-28T17:40:00Z,Arena Paris Nord,BOX04,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,50kg,1/32 finale combat 4,Femmes,2024-07-28T15:30:00Z,2024-07-28T17:40:00Z,Arena Paris Nord,BOX04,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,66kg,1/32 finale combat 2,Femmes,2024-07-28T15:30:00Z,2024-07-28T17:40:00Z,Arena Paris Nord,BOX04,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,71kg,1/32 finale combat 4,Hommes,2024-07-28T20:00:00Z,2024-07-28T22:10:00Z,Arena Paris Nord,BOX05,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,92kg,"1/16 finale, combat 6",Hommes,2024-07-28T20:00:00Z,2024-07-28T22:10:00Z,Arena Paris Nord,BOX05,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,92kg,"1/16 finale, combat 7",Hommes,2024-07-28T20:00:00Z,2024-07-28T22:10:00Z,Arena Paris Nord,BOX05,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,92kg,"1/16 finale, combat 8",Hommes,2024-07-28T20:00:00Z,2024-07-28T22:10:00Z,Arena Paris Nord,BOX05,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,50kg,1/32 finale combat 5,Femmes,2024-07-28T20:00:00Z,2024-07-28T22:10:00Z,Arena Paris Nord,BOX05,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,50kg,1/32 finale combat 6,Femmes,2024-07-28T20:00:00Z,2024-07-28T22:10:00Z,Arena Paris Nord,BOX05,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,66kg,1/32 finale combat 3,Femmes,2024-07-28T20:00:00Z,2024-07-28T22:10:00Z,Arena Paris Nord,BOX05,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,66kg,1/32 finale combat 4,Femmes,2024-07-28T20:00:00Z,2024-07-28T22:10:00Z,Arena Paris Nord,BOX05,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,60kg,1/16 finale combat 7,Femmes,2024-07-29T11:00:00Z,2024-07-29T13:10:00Z,Arena Paris Nord,BOX06,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,60kg,1/16 finale combat 8,Femmes,2024-07-29T11:00:00Z,2024-07-29T13:10:00Z,Arena Paris Nord,BOX06,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,60kg,1/16 finale combat 9,Femmes,2024-07-29T11:00:00Z,2024-07-29T13:10:00Z,Arena Paris Nord,BOX06,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,63 5kg,", 1/16 finale combat 5",Hommes,2024-07-29T11:00:00Z,2024-07-29T13:10:00Z,Arena Paris Nord,BOX06,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,63 5kg,", 1/16 finale combat 6",Hommes,2024-07-29T11:00:00Z,2024-07-29T13:10:00Z,Arena Paris Nord,BOX06,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,63 5kg,", 1/16 finale combat 7",Hommes,2024-07-29T11:00:00Z,2024-07-29T13:10:00Z,Arena Paris Nord,BOX06,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,+92kg,1/16 finale  combat 1,Hommes,2024-07-29T11:00:00Z,2024-07-29T13:10:00Z,Arena Paris Nord,BOX06,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,+92kg,1/16 finale  combat 2,Hommes,2024-07-29T11:00:00Z,2024-07-29T13:10:00Z,Arena Paris Nord,BOX06,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,60kg,1/16 finale combat 10,Femmes,2024-07-29T15:30:00Z,2024-07-29T17:40:00Z,Arena Paris Nord,BOX07,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,60kg,1/16 finale combat 11,Femmes,2024-07-29T15:30:00Z,2024-07-29T17:40:00Z,Arena Paris Nord,BOX07,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,63 5kg,", 1/16 finale combat 8",Hommes,2024-07-29T15:30:00Z,2024-07-29T17:40:00Z,Arena Paris Nord,BOX07,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,63 5kg,", 1/16 finale combat 9",Hommes,2024-07-29T15:30:00Z,2024-07-29T17:40:00Z,Arena Paris Nord,BOX07,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,63 5kg,", 1/16 finale combat 10",Hommes,2024-07-29T15:30:00Z,2024-07-29T17:40:00Z,Arena Paris Nord,BOX07,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,+92kg,1/16 finale  combat 3,Hommes,2024-07-29T15:30:00Z,2024-07-29T17:40:00Z,Arena Paris Nord,BOX07,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,+92kg,1/16 finale  combat 4,Hommes,2024-07-29T15:30:00Z,2024-07-29T17:40:00Z,Arena Paris Nord,BOX07,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,+92kg,1/16 finale  combat 5,Hommes,2024-07-29T15:30:00Z,2024-07-29T17:40:00Z,Arena Paris Nord,BOX07,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,60kg,1/16 finale combat 12,Femmes,2024-07-29T20:00:00Z,2024-07-29T22:10:00Z,Arena Paris Nord,BOX08,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,60kg,1/16 finale combat 13,Femmes,2024-07-29T20:00:00Z,2024-07-29T22:10:00Z,Arena Paris Nord,BOX08,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,60kg,1/16 finale combat 14,Femmes,2024-07-29T20:00:00Z,2024-07-29T22:10:00Z,Arena Paris Nord,BOX08,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,63 5kg,", 1/16 finale combat 11",Hommes,2024-07-29T20:00:00Z,2024-07-29T22:10:00Z,Arena Paris Nord,BOX08,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,63 5kg,", 1/16 finale combat 12",Hommes,2024-07-29T20:00:00Z,2024-07-29T22:10:00Z,Arena Paris Nord,BOX08,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,+92kg,1/16 finale  combat 6,Hommes,2024-07-29T20:00:00Z,2024-07-29T22:10:00Z,Arena Paris Nord,BOX08,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,+92kg,1/16 finale  combat 7,Hommes,2024-07-29T20:00:00Z,2024-07-29T22:10:00Z,Arena Paris Nord,BOX08,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,+92kg,1/16 finale  combat 8,Hommes,2024-07-29T20:00:00Z,2024-07-29T22:10:00Z,Arena Paris Nord,BOX08,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,51kg,1/16 finale combat 1,Hommes,2024-07-30T11:00:00Z,2024-07-30T13:40:00Z,Arena Paris Nord,BOX09,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,51kg,1/16 finale combat 2,Hommes,2024-07-30T11:00:00Z,2024-07-30T13:40:00Z,Arena Paris Nord,BOX09,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,51kg,1/16 finale combat 3,Hommes,2024-07-30T11:00:00Z,2024-07-30T13:40:00Z,Arena Paris Nord,BOX09,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,80kg,1/16 finale combat 3,Hommes,2024-07-30T11:00:00Z,2024-07-30T13:40:00Z,Arena Paris Nord,BOX09,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,80kg,1/16 finale combat 4,Hommes,2024-07-30T11:00:00Z,2024-07-30T13:40:00Z,Arena Paris Nord,BOX09,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,54kg,1/16 finale  combat 7,Femmes,2024-07-30T11:00:00Z,2024-07-30T13:40:00Z,Arena Paris Nord,BOX09,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,54kg,1/16 finale  combat 8,Femmes,2024-07-30T11:00:00Z,2024-07-30T13:40:00Z,Arena Paris Nord,BOX09,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,54kg,1/16 finale  combat 9,Femmes,2024-07-30T11:00:00Z,2024-07-30T13:40:00Z,Arena Paris Nord,BOX09,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,57kg,1/32 finale  combat 1,Femmes,2024-07-30T11:00:00Z,2024-07-30T13:40:00Z,Arena Paris Nord,BOX09,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,57kg,1/32 finale  combat 2,Femmes,2024-07-30T11:00:00Z,2024-07-30T13:40:00Z,Arena Paris Nord,BOX09,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,51kg,1/16 finale combat 4,Hommes,2024-07-30T15:30:00Z,2024-07-30T18:10:00Z,Arena Paris Nord,BOX10,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,51kg,1/16 finale combat 5,Hommes,2024-07-30T15:30:00Z,2024-07-30T18:10:00Z,Arena Paris Nord,BOX10,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,51kg,1/16 finale combat 6,Hommes,2024-07-30T15:30:00Z,2024-07-30T18:10:00Z,Arena Paris Nord,BOX10,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,80kg,1/16 finale combat 5,Hommes,2024-07-30T15:30:00Z,2024-07-30T18:10:00Z,Arena Paris Nord,BOX10,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,80kg,1/16 finale combat 6,Hommes,2024-07-30T15:30:00Z,2024-07-30T18:10:00Z,Arena Paris Nord,BOX10,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,54kg,1/16 finale  combat 10,Femmes,2024-07-30T15:30:00Z,2024-07-30T18:10:00Z,Arena Paris Nord,BOX10,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,54kg,1/16 finale  combat 11,Femmes,2024-07-30T15:30:00Z,2024-07-30T18:10:00Z,Arena Paris Nord,BOX10,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,54kg,1/16 finale  combat 12,Femmes,2024-07-30T15:30:00Z,2024-07-30T18:10:00Z,Arena Paris Nord,BOX10,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,57kg,1/32 finale  combat 3,Femmes,2024-07-30T15:30:00Z,2024-07-30T18:10:00Z,Arena Paris Nord,BOX10,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,57kg,1/32 finale  combat 4,Femmes,2024-07-30T15:30:00Z,2024-07-30T18:10:00Z,Arena Paris Nord,BOX10,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,51kg,1/16 finale combat 7,Hommes,2024-07-30T20:00:00Z,2024-07-30T22:40:00Z,Arena Paris Nord,BOX11,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,51kg,1/16 finale combat 8,Hommes,2024-07-30T20:00:00Z,2024-07-30T22:40:00Z,Arena Paris Nord,BOX11,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,80kg,1/16 finale combat 7,Hommes,2024-07-30T20:00:00Z,2024-07-30T22:40:00Z,Arena Paris Nord,BOX11,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,80kg,1/16 finale combat 8,Hommes,2024-07-30T20:00:00Z,2024-07-30T22:40:00Z,Arena Paris Nord,BOX11,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,80kg,1/16 finale combat 9,Hommes,2024-07-30T20:00:00Z,2024-07-30T22:40:00Z,Arena Paris Nord,BOX11,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,80kg,1/16 finale combat 10,Hommes,2024-07-30T20:00:00Z,2024-07-30T22:40:00Z,Arena Paris Nord,BOX11,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,54kg,1/16 finale  combat 13,Femmes,2024-07-30T20:00:00Z,2024-07-30T22:40:00Z,Arena Paris Nord,BOX11,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,54kg,1/32 finale  combat 5,Femmes,2024-07-30T20:00:00Z,2024-07-30T22:40:00Z,Arena Paris Nord,BOX11,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,54kg,1/32 finale  combat 6,Femmes,2024-07-30T20:00:00Z,2024-07-30T22:40:00Z,Arena Paris Nord,BOX11,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,57kg,1/16 finale combat 3,Hommes,2024-07-31T11:00:00Z,2024-07-31T13:25:00Z,Arena Paris Nord,BOX12,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,57kg,1/16 finale combat 4,Hommes,2024-07-31T11:00:00Z,2024-07-31T13:25:00Z,Arena Paris Nord,BOX12,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,71kg,1/16 finale combat 5,Hommes,2024-07-31T11:00:00Z,2024-07-31T13:25:00Z,Arena Paris Nord,BOX12,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,71kg,1/16 finale combat 6,Hommes,2024-07-31T11:00:00Z,2024-07-31T13:25:00Z,Arena Paris Nord,BOX12,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,75kg,1/16 finale  combat 1,Femmes,2024-07-31T11:00:00Z,2024-07-31T13:25:00Z,Arena Paris Nord,BOX12,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,75kg,1/16 finale  combat 2,Femmes,2024-07-31T11:00:00Z,2024-07-31T13:25:00Z,Arena Paris Nord,BOX12,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,75kg,1/16 finale  combat 3,Femmes,2024-07-31T11:00:00Z,2024-07-31T13:25:00Z,Arena Paris Nord,BOX12,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,75kg,1/16 finale  combat 4,Femmes,2024-07-31T11:00:00Z,2024-07-31T13:25:00Z,Arena Paris Nord,BOX12,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,60kg,quart de finale combat 15,Femmes,2024-07-31T11:00:00Z,2024-07-31T13:25:00Z,Arena Paris Nord,BOX12,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,57kg,1/16 finale combat 5,Hommes,2024-07-31T15:30:00Z,2024-07-31T18:10:00Z,Arena Paris Nord,BOX13,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
Olympiques,Boxe,57kg,1/16 finale combat 6,Hommes,2024-07-31T15:30:00Z,2024-07-31T18:10:00Z,Arena Paris Nord,BOX13,48.97109984208225,2.52075889419615,Villepinte (93),6000,Qualifications,,150,100,50,24,,,,,
